ID,Group,Treatment,Replicate,Pairing date,Pair ID,Day egg laid,Date egg laid,Date of measure,Devt time,males,females,Total,Comments
F-C-1-4,F-C-1,F-C,1,10-Apr-24,4,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-5,F-C-1,F-C,1,10-Apr-24,5,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-6,F-C-1,F-C,1,10-Apr-24,6,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-7,F-C-1,F-C,1,10-Apr-24,7,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-8,F-C-1,F-C,1,10-Apr-24,8,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-9,F-C-1,F-C,1,10-Apr-24,9,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-10,F-C-1,F-C,1,10-Apr-24,10,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-11,F-C-1,F-C,1,10-Apr-24,11,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-12,F-C-1,F-C,1,10-Apr-24,12,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-13,F-C-1,F-C,1,10-Apr-24,13,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-14,F-C-1,F-C,1,10-Apr-24,14,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-15,F-C-1,F-C,1,10-Apr-24,15,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-16,F-C-1,F-C,1,10-Apr-24,16,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-17,F-C-1,F-C,1,10-Apr-24,17,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-18,F-C-1,F-C,1,10-Apr-24,18,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-19,F-C-1,F-C,1,10-Apr-24,19,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-20,F-C-1,F-C,1,10-Apr-24,20,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-21,F-C-1,F-C,1,10-Apr-24,21,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-22,F-C-1,F-C,1,10-Apr-24,22,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-23,F-C-1,F-C,1,10-Apr-24,23,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-24,F-C-1,F-C,1,10-Apr-24,24,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-25,F-C-1,F-C,1,10-Apr-24,25,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-26,F-C-1,F-C,1,10-Apr-24,26,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-27,F-C-1,F-C,1,10-Apr-24,27,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-28,F-C-1,F-C,1,10-Apr-24,28,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-29,F-C-1,F-C,1,10-Apr-24,29,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-30,F-C-1,F-C,1,10-Apr-24,30,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-31,F-C-1,F-C,1,10-Apr-24,31,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-32,F-C-1,F-C,1,10-Apr-24,32,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-33,F-C-1,F-C,1,10-Apr-24,33,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-34,F-C-1,F-C,1,10-Apr-24,34,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-35,F-C-1,F-C,1,10-Apr-24,35,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-36,F-C-1,F-C,1,10-Apr-24,36,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-37,F-C-1,F-C,1,10-Apr-24,37,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-38,F-C-1,F-C,1,10-Apr-24,38,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-39,F-C-1,F-C,1,10-Apr-24,39,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-40,F-C-1,F-C,1,10-Apr-24,40,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-41,F-C-1,F-C,1,10-Apr-24,41,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-42,F-C-1,F-C,1,10-Apr-24,42,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-43,F-C-1,F-C,1,10-Apr-24,43,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-44,F-C-1,F-C,1,10-Apr-24,44,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-45,F-C-1,F-C,1,10-Apr-24,45,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-46,F-C-1,F-C,1,10-Apr-24,46,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-47,F-C-1,F-C,1,10-Apr-24,47,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-48,F-C-1,F-C,1,10-Apr-24,48,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-49,F-C-1,F-C,1,10-Apr-24,49,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-1-50,F-C-1,F-C,1,10-Apr-24,50,2+,12-Apr-24,15-May-24,33,0,0,0,NA
F-C-2-1,F-C-2,F-C,2,10-Apr-24,1,0,10-Apr-24,30-Apr-24,20,2,0,2,NA
F-C-2-2,F-C-2,F-C,2,10-Apr-24,2,0,10-Apr-24,30-Apr-24,20,1,0,1,NA
F-C-2-3,F-C-2,F-C,2,10-Apr-24,3,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-4,F-C-2,F-C,2,10-Apr-24,4,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-5,F-C-2,F-C,2,10-Apr-24,5,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-6,F-C-2,F-C,2,10-Apr-24,6,0,10-Apr-24,30-Apr-24,20,1,0,1,NA
F-C-2-7,F-C-2,F-C,2,10-Apr-24,7,0,10-Apr-24,30-Apr-24,20,1,0,1,NA
F-C-2-8,F-C-2,F-C,2,10-Apr-24,8,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-9,F-C-2,F-C,2,10-Apr-24,9,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-10,F-C-2,F-C,2,10-Apr-24,10,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-11,F-C-2,F-C,2,10-Apr-24,11,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-12,F-C-2,F-C,2,10-Apr-24,12,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-13,F-C-2,F-C,2,10-Apr-24,13,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-14,F-C-2,F-C,2,10-Apr-24,14,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-15,F-C-2,F-C,2,10-Apr-24,15,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-16,F-C-2,F-C,2,10-Apr-24,16,0,10-Apr-24,30-Apr-24,20,2,1,3,NA
F-C-2-17,F-C-2,F-C,2,10-Apr-24,17,0,10-Apr-24,30-Apr-24,20,1,0,1,NA
F-C-2-18,F-C-2,F-C,2,10-Apr-24,18,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-19,F-C-2,F-C,2,10-Apr-24,19,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-20,F-C-2,F-C,2,10-Apr-24,20,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-21,F-C-2,F-C,2,10-Apr-24,21,0,10-Apr-24,30-Apr-24,20,5,2,7,NA
F-C-2-22,F-C-2,F-C,2,10-Apr-24,22,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-23,F-C-2,F-C,2,10-Apr-24,23,0,10-Apr-24,30-Apr-24,20,2,0,2,NA
F-C-2-24,F-C-2,F-C,2,10-Apr-24,24,0,10-Apr-24,30-Apr-24,20,1,0,1,NA
F-C-2-25,F-C-2,F-C,2,10-Apr-24,25,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-26,F-C-2,F-C,2,10-Apr-24,26,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-27,F-C-2,F-C,2,10-Apr-24,27,0,10-Apr-24,30-Apr-24,20,1,1,2,NA
F-C-2-28,F-C-2,F-C,2,10-Apr-24,28,0,10-Apr-24,30-Apr-24,20,0,1,1,NA
F-C-2-29,F-C-2,F-C,2,10-Apr-24,29,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-30,F-C-2,F-C,2,10-Apr-24,30,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-31,F-C-2,F-C,2,10-Apr-24,31,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-32,F-C-2,F-C,2,10-Apr-24,32,0,10-Apr-24,30-Apr-24,20,0,1,1,NA
F-C-2-33,F-C-2,F-C,2,10-Apr-24,33,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-34,F-C-2,F-C,2,10-Apr-24,34,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-35,F-C-2,F-C,2,10-Apr-24,35,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-36,F-C-2,F-C,2,10-Apr-24,36,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-37,F-C-2,F-C,2,10-Apr-24,37,0,10-Apr-24,30-Apr-24,20,1,0,1,NA
F-C-2-38,F-C-2,F-C,2,10-Apr-24,38,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-39,F-C-2,F-C,2,10-Apr-24,39,0,10-Apr-24,30-Apr-24,20,1,0,1,NA
F-C-2-40,F-C-2,F-C,2,10-Apr-24,40,0,10-Apr-24,30-Apr-24,20,1,0,1,NA
F-C-2-41,F-C-2,F-C,2,10-Apr-24,41,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-42,F-C-2,F-C,2,10-Apr-24,42,0,10-Apr-24,30-Apr-24,20,1,0,1,NA
F-C-2-43,F-C-2,F-C,2,10-Apr-24,43,0,10-Apr-24,30-Apr-24,20,3,0,3,NA
F-C-2-44,F-C-2,F-C,2,10-Apr-24,44,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-45,F-C-2,F-C,2,10-Apr-24,45,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-46,F-C-2,F-C,2,10-Apr-24,46,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-47,F-C-2,F-C,2,10-Apr-24,47,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-48,F-C-2,F-C,2,10-Apr-24,48,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-49,F-C-2,F-C,2,10-Apr-24,49,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-50,F-C-2,F-C,2,10-Apr-24,50,0,10-Apr-24,30-Apr-24,20,0,0,0,NA
F-C-2-1,F-C-2,F-C,2,10-Apr-24,1,0,10-Apr-24,01-May-24,21,6,5,11,NA
F-C-1-2,F-C-1,F-C,1,10-Apr-24,2,0,10-Apr-24,01-May-24,21,3,3,6,NA
F-C-2-3,F-C-2,F-C,2,10-Apr-24,3,0,10-Apr-24,01-May-24,21,4,1,5,NA
F-C-2-4,F-C-2,F-C,2,10-Apr-24,4,0,10-Apr-24,01-May-24,21,5,5,10,NA
F-C-2-5,F-C-2,F-C,2,10-Apr-24,5,0,10-Apr-24,01-May-24,21,4,1,5,NA
F-C-2-6,F-C-2,F-C,2,10-Apr-24,6,0,10-Apr-24,01-May-24,21,5,1,6,NA
F-C-2-7,F-C-2,F-C,2,10-Apr-24,7,0,10-Apr-24,01-May-24,21,11,4,15,NA
F-C-2-8,F-C-2,F-C,2,10-Apr-24,8,0,10-Apr-24,01-May-24,21,9,7,16,NA
F-C-2-9,F-C-2,F-C,2,10-Apr-24,9,0,10-Apr-24,01-May-24,21,7,3,10,NA
F-C-2-10,F-C-2,F-C,2,10-Apr-24,10,0,10-Apr-24,01-May-24,21,2,2,4,NA
F-C-2-11,F-C-2,F-C,2,10-Apr-24,11,0,10-Apr-24,01-May-24,21,5,6,11,NA
F-C-2-12,F-C-2,F-C,2,10-Apr-24,12,0,10-Apr-24,01-May-24,21,2,1,3,NA
F-C-2-13,F-C-2,F-C,2,10-Apr-24,13,0,10-Apr-24,01-May-24,21,6,7,13,NA
F-C-2-14,F-C-2,F-C,2,10-Apr-24,14,0,10-Apr-24,01-May-24,21,8,3,11,NA
F-C-2-15,F-C-2,F-C,2,10-Apr-24,15,0,10-Apr-24,01-May-24,21,6,3,9,NA
F-C-2-16,F-C-2,F-C,2,10-Apr-24,16,0,10-Apr-24,01-May-24,21,4,8,12,NA
F-C-2-17,F-C-2,F-C,2,10-Apr-24,17,0,10-Apr-24,01-May-24,21,7,1,8,NA
F-C-2-18,F-C-2,F-C,2,10-Apr-24,18,0,10-Apr-24,01-May-24,21,8,2,10,NA
F-C-2-19,F-C-2,F-C,2,10-Apr-24,19,0,10-Apr-24,01-May-24,21,8,7,15,NA
F-C-2-20,F-C-2,F-C,2,10-Apr-24,20,0,10-Apr-24,01-May-24,21,5,2,7,NA
F-C-2-21,F-C-2,F-C,2,10-Apr-24,21,0,10-Apr-24,01-May-24,21,9,8,17,NA
F-C-2-22,F-C-2,F-C,2,10-Apr-24,22,0,10-Apr-24,01-May-24,21,3,2,5,NA
F-C-2-23,F-C-2,F-C,2,10-Apr-24,23,0,10-Apr-24,01-May-24,21,5,11,16,NA
F-C-2-24,F-C-2,F-C,2,10-Apr-24,24,0,10-Apr-24,01-May-24,21,8,6,14,NA
F-C-2-25,F-C-2,F-C,2,10-Apr-24,25,0,10-Apr-24,01-May-24,21,9,5,14,NA
F-C-2-26,F-C-2,F-C,2,10-Apr-24,26,0,10-Apr-24,01-May-24,21,1,0,1,NA
F-C-2-27,F-C-2,F-C,2,10-Apr-24,27,0,10-Apr-24,01-May-24,21,6,5,11,NA
F-C-2-28,F-C-2,F-C,2,10-Apr-24,28,0,10-Apr-24,01-May-24,21,8,6,14,NA
F-C-2-29,F-C-2,F-C,2,10-Apr-24,29,0,10-Apr-24,01-May-24,21,3,1,4,NA
F-C-2-30,F-C-2,F-C,2,10-Apr-24,30,0,10-Apr-24,01-May-24,21,6,2,8,NA
F-C-2-31,F-C-2,F-C,2,10-Apr-24,31,0,10-Apr-24,01-May-24,21,5,5,10,NA
F-C-2-32,F-C-2,F-C,2,10-Apr-24,32,0,10-Apr-24,01-May-24,21,5,6,11,NA
F-C-2-33,F-C-2,F-C,2,10-Apr-24,33,0,10-Apr-24,01-May-24,21,7,4,11,NA
F-C-2-34,F-C-2,F-C,2,10-Apr-24,34,0,10-Apr-24,01-May-24,21,5,7,12,NA
F-C-2-35,F-C-2,F-C,2,10-Apr-24,35,0,10-Apr-24,01-May-24,21,4,6,10,NA
F-C-2-36,F-C-2,F-C,2,10-Apr-24,36,0,10-Apr-24,01-May-24,21,6,2,8,NA
F-C-2-37,F-C-2,F-C,2,10-Apr-24,37,0,10-Apr-24,01-May-24,21,6,8,14,NA
F-C-2-38,F-C-2,F-C,2,10-Apr-24,38,0,10-Apr-24,01-May-24,21,2,4,6,NA
F-C-2-39,F-C-2,F-C,2,10-Apr-24,39,0,10-Apr-24,01-May-24,21,10,6,16,NA
F-C-2-40,F-C-2,F-C,2,10-Apr-24,40,0,10-Apr-24,01-May-24,21,10,4,14,NA
F-C-2-41,F-C-2,F-C,2,10-Apr-24,41,0,10-Apr-24,01-May-24,21,3,1,4,NA
F-C-2-42,F-C-2,F-C,2,10-Apr-24,42,0,10-Apr-24,01-May-24,21,8,7,15,NA
F-C-2-43,F-C-2,F-C,2,10-Apr-24,43,0,10-Apr-24,01-May-24,21,8,13,21,NA
F-C-2-44,F-C-2,F-C,2,10-Apr-24,44,0,10-Apr-24,01-May-24,21,2,13,15,NA
F-C-2-45,F-C-2,F-C,2,10-Apr-24,45,0,10-Apr-24,01-May-24,21,10,6,16,NA
F-C-2-46,F-C-2,F-C,2,10-Apr-24,46,0,10-Apr-24,01-May-24,21,11,8,19,NA
F-C-2-47,F-C-2,F-C,2,10-Apr-24,47,0,10-Apr-24,01-May-24,21,2,3,5,NA
F-C-2-48,F-C-2,F-C,2,10-Apr-24,48,0,10-Apr-24,01-May-24,21,3,5,8,NA
F-C-2-49,F-C-2,F-C,2,10-Apr-24,49,0,10-Apr-24,01-May-24,21,1,1,2,NA
F-C-2-50,F-C-2,F-C,2,10-Apr-24,50,0,10-Apr-24,01-May-24,21,1,4,5,NA
F-C-2-1,F-C-2,F-C,2,10-Apr-24,1,0,10-Apr-24,02-May-24,22,4,6,10,NA
F-C-2-2,F-C-2,F-C,2,10-Apr-24,2,0,10-Apr-24,02-May-24,22,3,7,10,NA
F-C-2-3,F-C-2,F-C,2,10-Apr-24,3,0,10-Apr-24,02-May-24,22,10,8,18,NA
F-C-2-4,F-C-2,F-C,2,10-Apr-24,4,0,10-Apr-24,02-May-24,22,10,5,15,NA
F-C-2-5,F-C-2,F-C,2,10-Apr-24,5,0,10-Apr-24,02-May-24,22,4,5,9,NA
F-C-2-6,F-C-2,F-C,2,10-Apr-24,6,0,10-Apr-24,02-May-24,22,7,14,21,NA
F-C-2-7,F-C-2,F-C,2,10-Apr-24,7,0,10-Apr-24,02-May-24,22,8,12,20,NA
F-C-2-8,F-C-2,F-C,2,10-Apr-24,8,0,10-Apr-24,02-May-24,22,6,9,15,NA
F-C-2-9,F-C-2,F-C,2,10-Apr-24,9,0,10-Apr-24,02-May-24,22,11,8,19,NA
F-C-2-10,F-C-2,F-C,2,10-Apr-24,10,0,10-Apr-24,02-May-24,22,7,6,13,NA
F-C-2-11,F-C-2,F-C,2,10-Apr-24,11,0,10-Apr-24,02-May-24,22,10,7,17,NA
F-C-2-12,F-C-2,F-C,2,10-Apr-24,12,0,10-Apr-24,02-May-24,22,10,17,27,NA
F-C-2-13,F-C-2,F-C,2,10-Apr-24,13,0,10-Apr-24,02-May-24,22,3,4,7,NA
F-C-2-14,F-C-2,F-C,2,10-Apr-24,14,0,10-Apr-24,02-May-24,22,12,5,17,NA
F-C-2-15,F-C-2,F-C,2,10-Apr-24,15,0,10-Apr-24,02-May-24,22,8,6,14,NA
F-C-2-16,F-C-2,F-C,2,10-Apr-24,16,0,10-Apr-24,02-May-24,22,4,3,7,NA
F-C-2-17,F-C-2,F-C,2,10-Apr-24,17,0,10-Apr-24,02-May-24,22,8,6,14,NA
F-C-2-18,F-C-2,F-C,2,10-Apr-24,18,0,10-Apr-24,02-May-24,22,5,9,14,NA
F-C-2-19,F-C-2,F-C,2,10-Apr-24,19,0,10-Apr-24,02-May-24,22,8,9,17,NA
F-C-2-20,F-C-2,F-C,2,10-Apr-24,20,0,10-Apr-24,02-May-24,22,9,11,20,NA
F-C-2-21,F-C-2,F-C,2,10-Apr-24,21,0,10-Apr-24,02-May-24,22,3,3,6,NA
F-C-2-22,F-C-2,F-C,2,10-Apr-24,22,0,10-Apr-24,02-May-24,22,2,8,10,NA
F-C-2-23,F-C-2,F-C,2,10-Apr-24,23,0,10-Apr-24,02-May-24,22,5,11,16,NA
F-C-2-24,F-C-2,F-C,2,10-Apr-24,24,0,10-Apr-24,02-May-24,22,5,10,15,NA
F-C-2-25,F-C-2,F-C,2,10-Apr-24,25,0,10-Apr-24,02-May-24,22,7,7,14,NA
F-C-2-26,F-C-2,F-C,2,10-Apr-24,26,0,10-Apr-24,02-May-24,22,4,5,9,NA
F-C-2-27,F-C-2,F-C,2,10-Apr-24,27,0,10-Apr-24,02-May-24,22,5,5,10,NA
F-C-2-28,F-C-2,F-C,2,10-Apr-24,28,0,10-Apr-24,02-May-24,22,5,8,13,NA
F-C-2-29,F-C-2,F-C,2,10-Apr-24,29,0,10-Apr-24,02-May-24,22,7,7,14,NA
F-C-2-30,F-C-2,F-C,2,10-Apr-24,30,0,10-Apr-24,02-May-24,22,5,6,11,NA
F-C-2-31,F-C-2,F-C,2,10-Apr-24,31,0,10-Apr-24,02-May-24,22,6,7,13,NA
F-C-2-32,F-C-2,F-C,2,10-Apr-24,32,0,10-Apr-24,02-May-24,22,12,8,20,NA
F-C-2-33,F-C-2,F-C,2,10-Apr-24,33,0,10-Apr-24,02-May-24,22,12,8,20,NA
F-C-2-34,F-C-2,F-C,2,10-Apr-24,34,0,10-Apr-24,02-May-24,22,7,2,9,NA
F-C-2-35,F-C-2,F-C,2,10-Apr-24,35,0,10-Apr-24,02-May-24,22,11,6,17,NA
F-C-2-36,F-C-2,F-C,2,10-Apr-24,36,0,10-Apr-24,02-May-24,22,6,9,15,NA
F-C-2-37,F-C-2,F-C,2,10-Apr-24,37,0,10-Apr-24,02-May-24,22,5,4,9,NA
F-C-2-38,F-C-2,F-C,2,10-Apr-24,38,0,10-Apr-24,02-May-24,22,9,5,14,NA
F-C-2-39,F-C-2,F-C,2,10-Apr-24,39,0,10-Apr-24,02-May-24,22,12,4,16,NA
F-C-2-40,F-C-2,F-C,2,10-Apr-24,40,0,10-Apr-24,02-May-24,22,8,8,16,NA
F-C-2-41,F-C-2,F-C,2,10-Apr-24,41,0,10-Apr-24,02-May-24,22,8,10,18,NA
F-C-2-42,F-C-2,F-C,2,10-Apr-24,42,0,10-Apr-24,02-May-24,22,10,5,15,NA
F-C-2-43,F-C-2,F-C,2,10-Apr-24,43,0,10-Apr-24,02-May-24,22,5,14,19,NA
F-C-2-44,F-C-2,F-C,2,10-Apr-24,44,0,10-Apr-24,02-May-24,22,9,5,14,NA
F-C-2-45,F-C-2,F-C,2,10-Apr-24,45,0,10-Apr-24,02-May-24,22,3,6,9,NA
F-C-2-46,F-C-2,F-C,2,10-Apr-24,46,0,10-Apr-24,02-May-24,22,6,2,8,NA
F-C-2-47,F-C-2,F-C,2,10-Apr-24,47,0,10-Apr-24,02-May-24,22,7,7,14,NA
F-C-2-48,F-C-2,F-C,2,10-Apr-24,48,0,10-Apr-24,02-May-24,22,8,11,19,NA
F-C-2-49,F-C-2,F-C,2,10-Apr-24,49,0,10-Apr-24,02-May-24,22,3,6,9,NA
F-C-2-50,F-C-2,F-C,2,10-Apr-24,50,0,10-Apr-24,02-May-24,22,10,9,19,NA
F-C-2-1,F-C-2,F-C,2,10-Apr-24,1,0,10-Apr-24,03-May-24,23,0,2,2,NA
F-C-2-2,F-C-2,F-C,2,10-Apr-24,2,0,10-Apr-24,03-May-24,23,2,3,5,NA
F-C-2-3,F-C-2,F-C,2,10-Apr-24,3,0,10-Apr-24,03-May-24,23,0,6,6,NA
F-C-2-4,F-C-2,F-C,2,10-Apr-24,4,0,10-Apr-24,03-May-24,23,2,2,4,NA
F-C-2-5,F-C-2,F-C,2,10-Apr-24,5,0,10-Apr-24,03-May-24,23,3,2,5,NA
F-C-2-6,F-C-2,F-C,2,10-Apr-24,6,0,10-Apr-24,03-May-24,23,1,1,2,NA
F-C-2-7,F-C-2,F-C,2,10-Apr-24,7,0,10-Apr-24,03-May-24,23,0,3,3,NA
F-C-2-8,F-C-2,F-C,2,10-Apr-24,8,0,10-Apr-24,03-May-24,23,0,1,1,NA
F-C-2-9,F-C-2,F-C,2,10-Apr-24,9,0,10-Apr-24,03-May-24,23,1,4,5,NA
F-C-2-10,F-C-2,F-C,2,10-Apr-24,10,0,10-Apr-24,03-May-24,23,6,6,12,NA
F-C-2-11,F-C-2,F-C,2,10-Apr-24,11,0,10-Apr-24,03-May-24,23,0,1,1,NA
F-C-2-12,F-C-2,F-C,2,10-Apr-24,12,0,10-Apr-24,03-May-24,23,4,1,5,NA
F-C-2-13,F-C-2,F-C,2,10-Apr-24,13,0,10-Apr-24,03-May-24,23,4,2,6,NA
F-C-2-14,F-C-2,F-C,2,10-Apr-24,14,0,10-Apr-24,03-May-24,23,3,4,7,NA
F-C-2-15,F-C-2,F-C,2,10-Apr-24,15,0,10-Apr-24,03-May-24,23,6,4,10,NA
F-C-2-16,F-C-2,F-C,2,10-Apr-24,16,0,10-Apr-24,03-May-24,23,5,1,6,NA
F-C-2-17,F-C-2,F-C,2,10-Apr-24,17,0,10-Apr-24,03-May-24,23,2,2,4,NA
F-C-2-18,F-C-2,F-C,2,10-Apr-24,18,0,10-Apr-24,03-May-24,23,2,5,7,NA
F-C-2-19,F-C-2,F-C,2,10-Apr-24,19,0,10-Apr-24,03-May-24,23,1,2,3,NA
F-C-2-20,F-C-2,F-C,2,10-Apr-24,20,0,10-Apr-24,03-May-24,23,2,6,8,NA
F-C-2-21,F-C-2,F-C,2,10-Apr-24,21,0,10-Apr-24,03-May-24,23,2,3,5,NA
F-C-2-22,F-C-2,F-C,2,10-Apr-24,22,0,10-Apr-24,03-May-24,23,2,4,6,NA
F-C-2-23,F-C-2,F-C,2,10-Apr-24,23,0,10-Apr-24,03-May-24,23,0,1,1,NA
F-C-2-24,F-C-2,F-C,2,10-Apr-24,24,0,10-Apr-24,03-May-24,23,2,2,4,NA
F-C-2-25,F-C-2,F-C,2,10-Apr-24,25,0,10-Apr-24,03-May-24,23,3,4,7,NA
F-C-2-26,F-C-2,F-C,2,10-Apr-24,26,0,10-Apr-24,03-May-24,23,9,4,13,NA
F-C-2-27,F-C-2,F-C,2,10-Apr-24,27,0,10-Apr-24,03-May-24,23,1,3,4,NA
F-C-2-28,F-C-2,F-C,2,10-Apr-24,28,0,10-Apr-24,03-May-24,23,1,1,2,NA
F-C-2-29,F-C-2,F-C,2,10-Apr-24,29,0,10-Apr-24,03-May-24,23,6,6,12,NA
F-C-2-30,F-C-2,F-C,2,10-Apr-24,30,0,10-Apr-24,03-May-24,23,2,4,6,NA
F-C-2-31,F-C-2,F-C,2,10-Apr-24,31,0,10-Apr-24,03-May-24,23,1,0,1,NA
F-C-2-32,F-C-2,F-C,2,10-Apr-24,32,0,10-Apr-24,03-May-24,23,0,2,2,NA
F-C-2-33,F-C-2,F-C,2,10-Apr-24,33,0,10-Apr-24,03-May-24,23,4,8,12,NA
F-C-2-34,F-C-2,F-C,2,10-Apr-24,34,0,10-Apr-24,03-May-24,23,0,1,1,NA
F-C-2-35,F-C-2,F-C,2,10-Apr-24,35,0,10-Apr-24,03-May-24,23,0,4,4,NA
F-C-2-36,F-C-2,F-C,2,10-Apr-24,36,0,10-Apr-24,03-May-24,23,3,4,7,NA
F-C-2-37,F-C-2,F-C,2,10-Apr-24,37,0,10-Apr-24,03-May-24,23,2,2,4,NA
F-C-2-38,F-C-2,F-C,2,10-Apr-24,38,0,10-Apr-24,03-May-24,23,7,4,11,NA
F-C-2-39,F-C-2,F-C,2,10-Apr-24,39,0,10-Apr-24,03-May-24,23,4,2,6,NA
F-C-2-40,F-C-2,F-C,2,10-Apr-24,40,0,10-Apr-24,03-May-24,23,2,3,5,NA
F-C-2-41,F-C-2,F-C,2,10-Apr-24,41,0,10-Apr-24,03-May-24,23,3,6,9,NA
F-C-2-42,F-C-2,F-C,2,10-Apr-24,42,0,10-Apr-24,03-May-24,23,3,0,3,NA
F-C-2-43,F-C-2,F-C,2,10-Apr-24,43,0,10-Apr-24,03-May-24,23,2,1,3,NA
F-C-2-44,F-C-2,F-C,2,10-Apr-24,44,0,10-Apr-24,03-May-24,23,0,0,0,NA
